stint_id,race_id,driver_code,team,stint,compound,compound_rank,fresh_tyre,start_lap,end_lap,stint_laps,ended_in_pit,ran_to_flag,tyre_life_observed,caution_during_stint
2020_13_GIO_s1,2020_13,GIO,Alfa Romeo Racing,1,SOFT,SOFTEST,True,1.0,10.0,10.0,True,False,True,True
2020_13_GIO_s2,2020_13,GIO,Alfa Romeo Racing,2,MEDIUM,MIDDLE,True,11.0,63.0,53.0,False,True,False,True
2020_13_GRO_s1,2020_13,GRO,Haas F1 Team,1,MEDIUM,MIDDLE,True,1.0,9.0,9.0,True,False,True,True
2020_13_GRO_s2,2020_13,GRO,Haas F1 Team,2,HARD,HARDEST,True,10.0,50.0,41.0,True,False,True,True
2020_13_GRO_s3,2020_13,GRO,Haas F1 Team,3,SOFT,SOFTEST,True,51.0,63.0,13.0,False,True,False,True
2020_13_HAM_s1,2020_13,HAM,Mercedes,1,MEDIUM,MIDDLE,False,1.0,30.0,30.0,True,False,True,True
2020_13_HAM_s2,2020_13,HAM,Mercedes,2,HARD,HARDEST,True,31.0,52.0,22.0,True,False,True,True
2020_13_HAM_s3,2020_13,HAM,Mercedes,3,SOFT,SOFTEST,False,53.0,63.0,11.0,False,True,False,True
2020_13_KVY_s1,2020_13,KVY,AlphaTauri,1,SOFT,SOFTEST,False,1.0,14.0,14.0,True,False,True,True
2020_13_KVY_s2,2020_13,KVY,AlphaTauri,2,HARD,HARDEST,True,15.0,51.0,37.0,True,False,True,True
2020_13_KVY_s3,2020_13,KVY,AlphaTauri,3,SOFT,SOFTEST,False,52.0,63.0,12.0,False,True,False,True
2020_13_LAT_s1,2020_13,LAT,Williams,1,MEDIUM,MIDDLE,True,1.0,34.0,34.0,True,False,True,True
2020_13_LAT_s2,2020_13,LAT,Williams,2,HARD,HARDEST,True,35.0,63.0,29.0,False,True,False,True
2020_13_LEC_s1,2020_13,LEC,Ferrari,1,SOFT,SOFTEST,False,1.0,13.0,13.0,True,False,True,True
2020_13_LEC_s2,2020_13,LEC,Ferrari,2,HARD,HARDEST,True,14.0,63.0,50.0,False,True,False,True
2020_13_MAG_s1,2020_13,MAG,Haas F1 Team,1,MEDIUM,MIDDLE,True,1.0,27.0,27.0,True,False,True,True
2020_13_MAG_s2,2020_13,MAG,Haas F1 Team,2,HARD,HARDEST,True,28.0,47.0,20.0,True,False,True,True
2020_13_NOR_s1,2020_13,NOR,McLaren,1,SOFT,SOFTEST,False,1.0,13.0,13.0,True,False,True,True
2020_13_NOR_s2,2020_13,NOR,McLaren,2,MEDIUM,MIDDLE,True,14.0,53.0,40.0,True,False,True,True
2020_13_NOR_s3,2020_13,NOR,McLaren,3,SOFT,SOFTEST,False,54.0,63.0,10.0,False,True,False,True
2020_13_OCO_s1,2020_13,OCO,Renault,1,MEDIUM,MIDDLE,True,1.0,13.0,13.0,True,False,True,True
2020_13_OCO_s2,2020_13,OCO,Renault,2,HARD,HARDEST,True,14.0,28.0,15.0,False,False,False,True
2020_13_PER_s1,2020_13,PER,Racing Point,1,MEDIUM,MIDDLE,True,1.0,27.0,27.0,True,False,True,True
2020_13_PER_s2,2020_13,PER,Racing Point,2,HARD,HARDEST,True,28.0,51.0,24.0,True,False,True,True
2020_13_PER_s3,2020_13,PER,Racing Point,3,SOFT,SOFTEST,True,52.0,63.0,12.0,False,True,False,True
2020_13_RAI_s1,2020_13,RAI,Alfa Romeo Racing,1,MEDIUM,MIDDLE,True,1.0,48.0,48.0,True,False,True,True
2020_13_RAI_s2,2020_13,RAI,Alfa Romeo Racing,2,SOFT,SOFTEST,True,49.0,63.0,15.0,False,True,False,True
2020_13_RIC_s1,2020_13,RIC,Renault,1,SOFT,SOFTEST,False,1.0,14.0,14.0,True,False,True,True
2020_13_RIC_s2,2020_13,RIC,Renault,2,HARD,HARDEST,True,15.0,63.0,49.0,False,True,False,True
2020_13_RUS_s1,2020_13,RUS,Williams,1,MEDIUM,MIDDLE,True,1.0,11.0,11.0,True,False,True,True
2020_13_RUS_s2,2020_13,RUS,Williams,2,HARD,HARDEST,True,12.0,52.0,41.0,False,False,False,True
2020_13_SAI_s1,2020_13,SAI,McLaren,1,SOFT,SOFTEST,False,1.0,17.0,17.0,True,False,True,True
2020_13_SAI_s2,2020_13,SAI,McLaren,2,MEDIUM,MIDDLE,True,18.0,51.0,34.0,True,False,True,True
2020_13_SAI_s3,2020_13,SAI,McLaren,3,SOFT,SOFTEST,False,52.0,63.0,12.0,False,True,False,True
2020_13_STR_s1,2020_13,STR,Racing Point,1,MEDIUM,MIDDLE,True,1.0,1.0,1.0,True,False,True,True
2020_13_STR_s2,2020_13,STR,Racing Point,2,HARD,HARDEST,True,2.0,29.0,28.0,True,False,True,True
2020_13_STR_s3,2020_13,STR,Racing Point,3,MEDIUM,MIDDLE,False,30.0,52.0,23.0,True,False,True,True
2020_13_STR_s4,2020_13,STR,Racing Point,4,SOFT,SOFTEST,True,53.0,63.0,11.0,False,True,False,True
2020_13_VER_s1,2020_13,VER,Red Bull Racing,1,MEDIUM,MIDDLE,False,1.0,18.0,18.0,True,False,True,True
2020_13_VER_s2,2020_13,VER,Red Bull Racing,2,HARD,HARDEST,True,19.0,51.0,33.0,False,False,False,True
2020_13_VET_s1,2020_13,VET,Ferrari,1,MEDIUM,MIDDLE,True,1.0,39.0,39.0,True,False,True,True
2020_13_VET_s2,2020_13,VET,Ferrari,2,HARD,HARDEST,True,40.0,51.0,12.0,True,False,True,True
2020_13_VET_s3,2020_13,VET,Ferrari,3,SOFT,SOFTEST,True,52.0,63.0,12.0,False,True,False,True
2020_14_ALB_s1,2020_14,ALB,Red Bull Racing,1,WET,WET,True,1.0,12.0,12.0,True,False,True,True
2020_14_ALB_s2,2020_14,ALB,Red Bull Racing,2,WET,WET,True,13.0,34.0,22.0,True,False,True,True
2020_14_ALB_s3,2020_14,ALB,Red Bull Racing,3,WET,WET,True,35.0,58.0,24.0,False,True,False,True
2020_14_BOT_s1,2020_14,BOT,Mercedes,1,WET,WET,True,1.0,7.0,7.0,True,False,True,True
2020_14_BOT_s2,2020_14,BOT,Mercedes,2,WET,WET,False,8.0,46.0,39.0,True,False,True,True
2020_14_BOT_s3,2020_14,BOT,Mercedes,3,WET,WET,True,47.0,57.0,11.0,False,True,False,True
2020_14_GAS_s1,2020_14,GAS,AlphaTauri,1,WET,WET,False,1.0,10.0,10.0,True,False,True,True
2020_14_GAS_s2,2020_14,GAS,AlphaTauri,2,WET,WET,True,11.0,33.0,23.0,True,False,True,True
2020_14_GAS_s3,2020_14,GAS,AlphaTauri,3,WET,WET,True,34.0,57.0,24.0,False,True,False,True
2020_14_GIO_s1,2020_14,GIO,Alfa Romeo Racing,1,WET,WET,False,1.0,8.0,8.0,True,False,True,True
2020_14_GIO_s2,2020_14,GIO,Alfa Romeo Racing,2,WET,WET,True,9.0,12.0,4.0,False,False,False,True
2020_14_GRO_s1,2020_14,GRO,Haas F1 Team,1,WET,WET,False,1.0,8.0,8.0,True,False,True,True
2020_14_GRO_s2,2020_14,GRO,Haas F1 Team,2,WET,WET,True,9.0,36.0,28.0,True,False,True,True
2020_14_GRO_s3,2020_14,GRO,Haas F1 Team,3,WET,WET,True,37.0,49.0,13.0,True,False,True,True
2020_14_HAM_s1,2020_14,HAM,Mercedes,1,WET,WET,True,1.0,8.0,8.0,True,False,True,True
2020_14_HAM_s2,2020_14,HAM,Mercedes,2,WET,WET,False,9.0,58.0,50.0,False,True,False,True
2020_14_KVY_s1,2020_14,KVY,AlphaTauri,1,WET,WET,False,1.0,8.0,8.0,True,False,True,True
2020_14_KVY_s2,2020_14,KVY,AlphaTauri,2,WET,WET,True,9.0,57.0,49.0,False,True,False,True
2020_14_LAT_s1,2020_14,LAT,Williams,1,WET,WET,True,1.0,8.0,8.0,True,False,True,True
2020_14_LAT_s2,2020_14,LAT,Williams,2,WET,WET,True,9.0,38.0,30.0,True,False,True,True
2020_14_LAT_s3,2020_14,LAT,Williams,3,WET,WET,True,39.0,39.0,1.0,True,False,True,False
2020_14_LEC_s1,2020_14,LEC,Ferrari,1,WET,WET,False,1.0,6.0,6.0,True,False,True,True
2020_14_LEC_s2,2020_14,LEC,Ferrari,2,WET,WET,True,7.0,30.0,24.0,True,False,True,True
2020_14_LEC_s3,2020_14,LEC,Ferrari,3,WET,WET,True,31.0,58.0,28.0,False,True,False,True
2020_14_MAG_s1,2020_14,MAG,Haas F1 Team,1,WET,WET,False,1.0,8.0,8.0,True,False,True,True
2020_14_MAG_s2,2020_14,MAG,Haas F1 Team,2,WET,WET,True,9.0,34.0,26.0,True,False,True,True
2020_14_MAG_s3,2020_14,MAG,Haas F1 Team,3,WET,WET,False,35.0,55.0,21.0,True,False,True,True
2020_14_NOR_s1,2020_14,NOR,McLaren,1,WET,WET,False,1.0,9.0,9.0,True,False,True,True
2020_14_NOR_s2,2020_14,NOR,McLaren,2,WET,WET,True,10.0,36.0,27.0,True,False,True,True
2020_14_NOR_s3,2020_14,NOR,McLaren,3,WET,WET,True,37.0,58.0,22.0,False,True,False,True
2020_14_OCO_s1,2020_14,OCO,Renault,1,WET,WET,False,1.0,1.0,1.0,True,False,True,True
2020_14_OCO_s2,2020_14,OCO,Renault,2,WET,WET,False,2.0,10.0,9.0,True,False,True,False
2020_14_OCO_s3,2020_14,OCO,Renault,3,WET,WET,True,11.0,57.0,47.0,False,True,False,True
2020_14_PER_s1,2020_14,PER,Racing Point,1,WET,WET,False,1.0,10.0,10.0,True,False,True,True
2020_14_PER_s2,2020_14,PER,Racing Point,2,WET,WET,True,11.0,58.0,48.0,False,True,False,True
2020_14_RAI_s1,2020_14,RAI,Alfa Romeo Racing,1,WET,WET,False,1.0,8.0,8.0,True,False,True,True
2020_14_RAI_s2,2020_14,RAI,Alfa Romeo Racing,2,WET,WET,True,9.0,30.0,22.0,True,False,True,True
2020_14_RAI_s3,2020_14,RAI,Alfa Romeo Racing,3,WET,WET,False,31.0,50.0,20.0,True,False,True,True
2020_14_RAI_s4,2020_14,RAI,Alfa Romeo Racing,4,WET,WET,True,51.0,57.0,7.0,False,True,False,False
2020_14_RIC_s1,2020_14,RIC,Renault,1,WET,WET,False,1.0,10.0,10.0,True,False,True,True
2020_14_RIC_s2,2020_14,RIC,Renault,2,WET,WET,True,11.0,32.0,22.0,True,False,True,True
2020_14_RIC_s3,2020_14,RIC,Renault,3,WET,WET,True,33.0,58.0,26.0,False,True,False,True
2020_14_RUS_s1,2020_14,RUS,Williams,1,WET,WET,True,1.0,32.0,32.0,True,False,True,True
2020_14_RUS_s2,2020_14,RUS,Williams,2,WET,WET,True,33.0,42.0,10.0,True,False,True,True
2020_14_RUS_s3,2020_14,RUS,Williams,3,WET,WET,True,43.0,57.0,15.0,False,True,False,True
2020_14_SAI_s1,2020_14,SAI,McLaren,1,WET,WET,False,1.0,10.0,10.0,True,False,True,True
2020_14_SAI_s2,2020_14,SAI,McLaren,2,WET,WET,True,11.0,33.0,23.0,True,False,True,True
2020_14_SAI_s3,2020_14,SAI,McLaren,3,WET,WET,True,34.0,58.0,25.0,False,True,False,True
2020_14_STR_s1,2020_14,STR,Racing Point,1,WET,WET,False,1.0,9.0,9.0,True,False,True,True
2020_14_STR_s2,2020_14,STR,Racing Point,2,WET,WET,True,10.0,36.0,27.0,True,False,True,True
2020_14_STR_s3,2020_14,STR,Racing Point,3,WET,WET,True,37.0,58.0,22.0,False,True,False,True
2020_14_VER_s1,2020_14,VER,Red Bull Racing,1,WET,WET,False,1.0,11.0,11.0,True,False,True,True
2020_14_VER_s2,2020_14,VER,Red Bull Racing,2,WET,WET,True,12.0,18.0,7.0,True,False,True,True
2020_14_VER_s3,2020_14,VER,Red Bull Racing,3,WET,WET,False,19.0,43.0,25.0,True,False,True,True
2020_14_VER_s4,2020_14,VER,Red Bull Racing,4,WET,WET,True,44.0,58.0,15.0,False,True,False,True
2020_14_VET_s1,2020_14,VET,Ferrari,1,WET,WET,False,1.0,8.0,8.0,True,False,True,True
2020_14_VET_s2,2020_14,VET,Ferrari,2,WET,WET,True,9.0,33.0,25.0,True,False,True,True
2020_14_VET_s3,2020_14,VET,Ferrari,3,WET,WET,True,34.0,58.0,25.0,False,True,False,True
2020_15_ALB_s1,2020_15,ALB,Red Bull Racing,1,MEDIUM,MIDDLE,False,1.0,1.0,1.0,True,False,True,True
2020_15_ALB_s2,2020_15,ALB,Red Bull Racing,2,MEDIUM,MIDDLE,False,2.0,19.0,18.0,True,False,True,True
2020_15_ALB_s3,2020_15,ALB,Red Bull Racing,3,MEDIUM,MIDDLE,False,20.0,34.0,15.0,True,False,True,False
2020_15_ALB_s4,2020_15,ALB,Red Bull Racing,4,HARD,HARDEST,True,35.0,57.0,23.0,False,True,False,True
2020_15_BOT_s1,2020_15,BOT,Mercedes,1,MEDIUM,MIDDLE,False,1.0,1.0,1.0,True,False,True,True
2020_15_BOT_s2,2020_15,BOT,Mercedes,2,MEDIUM,MIDDLE,False,2.0,4.0,3.0,True,False,True,True
2020_15_BOT_s3,2020_15,BOT,Mercedes,3,HARD,HARDEST,True,5.0,25.0,21.0,True,False,True,True
2020_15_BOT_s4,2020_15,BOT,Mercedes,4,MEDIUM,MIDDLE,False,26.0,38.0,13.0,True,False,True,False
2020_15_BOT_s5,2020_15,BOT,Mercedes,5,MEDIUM,MIDDLE,False,39.0,57.0,19.0,False,True,False,True
2020_15_GAS_s1,2020_15,GAS,AlphaTauri,1,MEDIUM,MIDDLE,False,1.0,1.0,1.0,True,False,True,True
2020_15_GAS_s2,2020_15,GAS,AlphaTauri,2,HARD,HARDEST,True,2.0,25.0,24.0,True,False,True,True
2020_15_GAS_s3,2020_15,GAS,AlphaTauri,3,HARD,HARDEST,True,26.0,57.0,32.0,False,True,False,True
2020_15_GIO_s1,2020_15,GIO,Alfa Romeo Racing,1,MEDIUM,MIDDLE,True,1.0,1.0,1.0,True,False,True,True
2020_15_GIO_s2,2020_15,GIO,Alfa Romeo Racing,2,MEDIUM,MIDDLE,True,2.0,20.0,19.0,True,False,True,True
2020_15_GIO_s3,2020_15,GIO,Alfa Romeo Racing,3,HARD,HARDEST,True,21.0,53.0,33.0,True,False,True,True
2020_15_GIO_s4,2020_15,GIO,Alfa Romeo Racing,4,SOFT,SOFTEST,True,54.0,56.0,3.0,False,True,False,True
2020_15_GRO_s1,2020_15,GRO,Haas F1 Team,1,HARD,HARDEST,True,1.0,1.0,1.0,False,False,False,True
2020_15_HAM_s1,2020_15,HAM,Mercedes,1,MEDIUM,MIDDLE,False,1.0,1.0,1.0,True,False,True,True
2020_15_HAM_s2,2020_15,HAM,Mercedes,2,MEDIUM,MIDDLE,False,2.0,19.0,18.0,True,False,True,True
2020_15_HAM_s3,2020_15,HAM,Mercedes,3,MEDIUM,MIDDLE,False,20.0,35.0,16.0,True,False,True,False
2020_15_HAM_s4,2020_15,HAM,Mercedes,4,HARD,HARDEST,True,36.0,57.0,22.0,False,True,False,True
2020_15_KVY_s1,2020_15,KVY,AlphaTauri,1,MEDIUM,MIDDLE,False,1.0,1.0,1.0,True,False,True,True
2020_15_KVY_s2,2020_15,KVY,AlphaTauri,2,SOFT,SOFTEST,False,2.0,17.0,16.0,True,False,True,True
2020_15_KVY_s3,2020_15,KVY,AlphaTauri,3,HARD,HARDEST,True,18.0,33.0,16.0,True,False,True,False
2020_15_KVY_s4,2020_15,KVY,AlphaTauri,4,HARD,HARDEST,True,34.0,56.0,23.0,False,True,False,True
2020_15_LAT_s1,2020_15,LAT,Williams,1,HARD,HARDEST,True,1.0,1.0,1.0,True,False,True,True
2020_15_LAT_s2,2020_15,LAT,Williams,2,MEDIUM,MIDDLE,True,2.0,21.0,20.0,True,False,True,True
2020_15_LAT_s3,2020_15,LAT,Williams,3,MEDIUM,MIDDLE,True,22.0,37.0,16.0,True,False,True,False
2020_15_LAT_s4,2020_15,LAT,Williams,4,HARD,HARDEST,False,38.0,56.0,19.0,False,True,False,True
2020_15_LEC_s1,2020_15,LEC,Ferrari,1,HARD,HARDEST,True,1.0,1.0,1.0,True,False,True,True
2020_15_LEC_s2,2020_15,LEC,Ferrari,2,MEDIUM,MIDDLE,False,2.0,23.0,22.0,True,False,True,True
2020_15_LEC_s3,2020_15,LEC,Ferrari,3,HARD,HARDEST,True,24.0,40.0,17.0,True,False,True,False
2020_15_LEC_s4,2020_15,LEC,Ferrari,4,HARD,HARDEST,False,41.0,56.0,16.0,False,True,False,True
2020_15_MAG_s1,2020_15,MAG,Haas F1 Team,1,MEDIUM,MIDDLE,True,1.0,1.0,1.0,True,False,True,True
2020_15_MAG_s2,2020_15,MAG,Haas F1 Team,2,HARD,HARDEST,True,2.0,3.0,2.0,True,False,True,True
2020_15_MAG_s3,2020_15,MAG,Haas F1 Team,3,HARD,HARDEST,True,4.0,27.0,24.0,True,False,True,True
2020_15_MAG_s4,2020_15,MAG,Haas F1 Team,4,HARD,HARDEST,False,28.0,53.0,26.0,True,False,True,True
2020_15_MAG_s5,2020_15,MAG,Haas F1 Team,5,SOFT,SOFTEST,True,54.0,56.0,3.0,False,True,False,True
2020_15_NOR_s1,2020_15,NOR,McLaren,1,MEDIUM,MIDDLE,False,1.0,1.0,1.0,True,False,True,True
2020_15_NOR_s2,2020_15,NOR,McLaren,2,MEDIUM,MIDDLE,False,2.0,18.0,17.0,True,False,True,True
2020_15_NOR_s3,2020_15,NOR,McLaren,3,MEDIUM,MIDDLE,False,19.0,38.0,20.0,True,False,True,False
2020_15_NOR_s4,2020_15,NOR,McLaren,4,HARD,HARDEST,True,39.0,57.0,19.0,False,True,False,True
2020_15_OCO_s1,2020_15,OCO,Renault,1,MEDIUM,MIDDLE,False,1.0,1.0,1.0,True,False,True,True
2020_15_OCO_s2,2020_15,OCO,Renault,2,MEDIUM,MIDDLE,False,2.0,17.0,16.0,True,False,True,True
2020_15_OCO_s3,2020_15,OCO,Renault,3,MEDIUM,MIDDLE,False,18.0,34.0,17.0,True,False,True,False
2020_15_OCO_s4,2020_15,OCO,Renault,4,HARD,HARDEST,True,35.0,57.0,23.0,False,True,False,True
2020_15_PER_s1,2020_15,PER,Racing Point,1,MEDIUM,MIDDLE,False,1.0,1.0,1.0,True,False,True,True
2020_15_PER_s2,2020_15,PER,Racing Point,2,MEDIUM,MIDDLE,False,2.0,20.0,19.0,True,False,True,True
2020_15_PER_s3,2020_15,PER,Racing Point,3,HARD,HARDEST,True,21.0,36.0,16.0,True,False,True,False
2020_15_PER_s4,2020_15,PER,Racing Point,4,HARD,HARDEST,True,37.0,54.0,18.0,False,False,False,True
2020_15_RAI_s1,2020_15,RAI,Alfa Romeo Racing,1,MEDIUM,MIDDLE,True,1.0,1.0,1.0,True,False,True,True
2020_15_RAI_s2,2020_15,RAI,Alfa Romeo Racing,2,MEDIUM,MIDDLE,True,2.0,17.0,16.0,True,False,True,True
2020_15_RAI_s3,2020_15,RAI,Alfa Romeo Racing,3,HARD,HARDEST,True,18.0,40.0,23.0,True,False,True,False
2020_15_RAI_s4,2020_15,RAI,Alfa Romeo Racing,4,MEDIUM,MIDDLE,False,41.0,56.0,16.0,False,True,False,True
2020_15_RIC_s1,2020_15,RIC,Renault,1,MEDIUM,MIDDLE,False,1.0,1.0,1.0,True,False,True,True
2020_15_RIC_s2,2020_15,RIC,Renault,2,MEDIUM,MIDDLE,False,2.0,16.0,15.0,True,False,True,True
2020_15_RIC_s3,2020_15,RIC,Renault,3,HARD,HARDEST,True,17.0,36.0,20.0,True,False,True,False
2020_15_RIC_s4,2020_15,RIC,Renault,4,HARD,HARDEST,True,37.0,57.0,21.0,False,True,False,True
2020_15_RUS_s1,2020_15,RUS,Williams,1,MEDIUM,MIDDLE,True,1.0,1.0,1.0,True,False,True,True
2020_15_RUS_s2,2020_15,RUS,Williams,2,MEDIUM,MIDDLE,True,2.0,20.0,19.0,True,False,True,True
2020_15_RUS_s3,2020_15,RUS,Williams,3,HARD,HARDEST,True,21.0,39.0,19.0,True,False,True,False
2020_15_RUS_s4,2020_15,RUS,Williams,4,MEDIUM,MIDDLE,False,40.0,56.0,17.0,False,True,False,True
2020_15_SAI_s1,2020_15,SAI,McLaren,1,SOFT,SOFTEST,True,1.0,1.0,1.0,True,False,True,True
2020_15_SAI_s2,2020_15,SAI,McLaren,2,SOFT,SOFTEST,True,2.0,21.0,20.0,True,False,True,True
2020_15_SAI_s3,2020_15,SAI,McLaren,3,MEDIUM,MIDDLE,True,22.0,39.0,18.0,True,False,True,False
2020_15_SAI_s4,2020_15,SAI,McLaren,4,HARD,HARDEST,True,40.0,57.0,18.0,False,True,False,True
2020_15_STR_s1,2020_15,STR,Racing Point,1,MEDIUM,MIDDLE,False,1.0,1.0,1.0,True,False,True,True
2020_15_STR_s2,2020_15,STR,Racing Point,2,MEDIUM,MIDDLE,False,2.0,3.0,2.0,False,False,False,True
2020_15_VER_s1,2020_15,VER,Red Bull Racing,1,MEDIUM,MIDDLE,False,1.0,1.0,1.0,True,False,True,True
2020_15_VER_s2,2020_15,VER,Red Bull Racing,2,MEDIUM,MIDDLE,False,2.0,20.0,19.0,True,False,True,True
2020_15_VER_s3,2020_15,VER,Red Bull Racing,3,HARD,HARDEST,True,21.0,34.0,14.0,True,False,True,False
2020_15_VER_s4,2020_15,VER,Red Bull Racing,4,HARD,HARDEST,True,35.0,46.0,12.0,True,False,True,False
2020_15_VER_s5,2020_15,VER,Red Bull Racing,5,MEDIUM,MIDDLE,False,47.0,57.0,11.0,False,True,False,True
2020_15_VET_s1,2020_15,VET,Ferrari,1,MEDIUM,MIDDLE,False,1.0,1.0,1.0,True,False,True,True
2020_15_VET_s2,2020_15,VET,Ferrari,2,HARD,HARDEST,True,2.0,20.0,19.0,True,False,True,True
2020_15_VET_s3,2020_15,VET,Ferrari,3,MEDIUM,MIDDLE,False,21.0,39.0,19.0,True,False,True,False
2020_15_VET_s4,2020_15,VET,Ferrari,4,HARD,HARDEST,True,40.0,56.0,17.0,False,True,False,True
2020_16_AIT_s1,2020_16,AIT,Williams,1,MEDIUM,MIDDLE,True,1.0,31.0,31.0,True,False,True,True
2020_16_AIT_s2,2020_16,AIT,Williams,2,HARD,HARDEST,True,32.0,54.0,23.0,True,False,True,True
2020_16_AIT_s3,2020_16,AIT,Williams,3,MEDIUM,MIDDLE,True,55.0,59.0,5.0,True,False,True,True
2020_16_AIT_s4,2020_16,AIT,Williams,4,SOFT,SOFTEST,True,60.0,87.0,28.0,False,True,False,True
2020_16_ALB_s1,2020_16,ALB,Red Bull Racing,1,MEDIUM,MIDDLE,True,1.0,47.0,47.0,True,False,True,True
2020_16_ALB_s2,2020_16,ALB,Red Bull Racing,2,HARD,HARDEST,True,48.0,62.0,15.0,True,False,True,True
2020_16_ALB_s3,2020_16,ALB,Red Bull Racing,3,SOFT,SOFTEST,True,63.0,87.0,25.0,False,True,False,True
2020_16_BOT_s1,2020_16,BOT,Mercedes,1,MEDIUM,MIDDLE,False,1.0,49.0,49.0,True,False,True,True
2020_16_BOT_s2,2020_16,BOT,Mercedes,2,HARD,HARDEST,True,50.0,62.0,13.0,True,False,True,True
2020_16_BOT_s3,2020_16,BOT,Mercedes,3,HARD,HARDEST,False,63.0,87.0,25.0,False,True,False,True
2020_16_FIT_s1,2020_16,FIT,Haas F1 Team,1,SOFT,SOFTEST,True,1.0,31.0,31.0,True,False,True,True
2020_16_FIT_s2,2020_16,FIT,Haas F1 Team,2,MEDIUM,MIDDLE,True,32.0,53.0,22.0,True,False,True,True
2020_16_FIT_s3,2020_16,FIT,Haas F1 Team,3,SOFT,SOFTEST,False,54.0,63.0,10.0,True,False,True,True
2020_16_FIT_s4,2020_16,FIT,Haas F1 Team,4,SOFT,SOFTEST,False,64.0,87.0,24.0,False,True,False,True
2020_16_GAS_s1,2020_16,GAS,AlphaTauri,1,SOFT,SOFTEST,False,1.0,28.0,28.0,True,False,True,True
2020_16_GAS_s2,2020_16,GAS,AlphaTauri,2,MEDIUM,MIDDLE,False,29.0,51.0,23.0,True,False,True,False
2020_16_GAS_s3,2020_16,GAS,AlphaTauri,3,HARD,HARDEST,True,52.0,87.0,36.0,False,True,False,True
2020_16_GIO_s1,2020_16,GIO,Alfa Romeo Racing,1,MEDIUM,MIDDLE,True,1.0,26.0,26.0,True,False,True,True
2020_16_GIO_s2,2020_16,GIO,Alfa Romeo Racing,2,HARD,HARDEST,True,27.0,54.0,28.0,True,False,True,True
2020_16_GIO_s3,2020_16,GIO,Alfa Romeo Racing,3,MEDIUM,MIDDLE,True,55.0,87.0,33.0,False,True,False,True
2020_16_KVY_s1,2020_16,KVY,AlphaTauri,1,SOFT,SOFTEST,False,1.0,27.0,27.0,True,False,True,True
2020_16_KVY_s2,2020_16,KVY,AlphaTauri,2,MEDIUM,MIDDLE,False,28.0,53.0,26.0,True,False,True,False
2020_16_KVY_s3,2020_16,KVY,AlphaTauri,3,HARD,HARDEST,True,54.0,87.0,34.0,False,True,False,True
2020_16_LAT_s1,2020_16,LAT,Williams,1,SOFT,SOFTEST,True,1.0,27.0,27.0,True,False,True,True
2020_16_LAT_s2,2020_16,LAT,Williams,2,MEDIUM,MIDDLE,True,28.0,53.0,26.0,False,False,False,True
2020_16_LEC_s1,2020_16,LEC,Ferrari,1,SOFT,SOFTEST,False,1.0,1.0,1.0,False,False,False,True
2020_16_MAG_s1,2020_16,MAG,Haas F1 Team,1,SOFT,SOFTEST,True,1.0,26.0,26.0,True,False,True,True
2020_16_MAG_s2,2020_16,MAG,Haas F1 Team,2,MEDIUM,MIDDLE,True,27.0,54.0,28.0,True,False,True,True
2020_16_MAG_s3,2020_16,MAG,Haas F1 Team,3,SOFT,SOFTEST,False,55.0,87.0,33.0,False,True,False,True
2020_16_NOR_s1,2020_16,NOR,McLaren,1,SOFT,SOFTEST,True,1.0,20.0,20.0,True,False,True,True
2020_16_NOR_s2,2020_16,NOR,McLaren,2,MEDIUM,MIDDLE,True,21.0,54.0,34.0,True,False,True,True
2020_16_NOR_s3,2020_16,NOR,McLaren,3,MEDIUM,MIDDLE,True,55.0,87.0,33.0,False,True,False,True
2020_16_OCO_s1,2020_16,OCO,Renault,1,MEDIUM,MIDDLE,True,1.0,41.0,41.0,True,False,True,True
2020_16_OCO_s2,2020_16,OCO,Renault,2,HARD,HARDEST,True,42.0,87.0,46.0,False,True,False,True
2020_16_PER_s1,2020_16,PER,Racing Point,1,SOFT,SOFTEST,False,1.0,1.0,1.0,True,False,True,True
2020_16_PER_s2,2020_16,PER,Racing Point,2,MEDIUM,MIDDLE,True,2.0,47.0,46.0,True,False,True,True
2020_16_PER_s3,2020_16,PER,Racing Point,3,HARD,HARDEST,True,48.0,87.0,40.0,False,True,False,True
2020_16_RAI_s1,2020_16,RAI,Alfa Romeo Racing,1,MEDIUM,MIDDLE,True,1.0,23.0,23.0,True,False,True,True
2020_16_RAI_s2,2020_16,RAI,Alfa Romeo Racing,2,HARD,HARDEST,True,24.0,54.0,31.0,True,False,True,True
2020_16_RAI_s3,2020_16,RAI,Alfa Romeo Racing,3,MEDIUM,MIDDLE,True,55.0,62.0,8.0,True,False,True,True
2020_16_RAI_s4,2020_16,RAI,Alfa Romeo Racing,4,SOFT,SOFTEST,True,63.0,87.0,25.0,False,True,False,True
2020_16_RIC_s1,2020_16,RIC,Renault,1,SOFT,SOFTEST,False,1.0,29.0,29.0,True,False,True,True
2020_16_RIC_s2,2020_16,RIC,Renault,2,MEDIUM,MIDDLE,True,30.0,55.0,26.0,True,False,True,True
2020_16_RIC_s3,2020_16,RIC,Renault,3,HARD,HARDEST,True,56.0,87.0,32.0,False,True,False,True
2020_16_RUS_s1,2020_16,RUS,Mercedes,1,MEDIUM,MIDDLE,False,1.0,45.0,45.0,True,False,True,True
