race_id,driver_code,team,grid_position,finish_position,classified,status,points,positions_gained
2024_20,HAM,Mercedes,6.0,4.0,True,Finished,12.0,2.0
2024_20,RUS,Mercedes,5.0,5.0,True,Finished,10.0,0.0
2024_20,VER,Red Bull Racing,2.0,6.0,True,Finished,8.0,-4.0
2024_20,MAG,Haas F1 Team,7.0,7.0,True,Finished,6.0,0.0
2024_20,PIA,McLaren,17.0,8.0,True,Finished,4.0,9.0
2024_20,HUL,Haas F1 Team,10.0,9.0,True,Lapped,2.0,1.0
2024_20,GAS,Alpine,8.0,10.0,True,Lapped,1.0,-2.0
2024_20,STR,Aston Martin,14.0,11.0,True,Lapped,0.0,3.0
2024_20,COL,Williams,16.0,12.0,True,Lapped,0.0,4.0
2024_20,OCO,Alpine,,13.0,True,Lapped,0.0,
2024_20,BOT,Kick Sauber,15.0,14.0,True,Lapped,0.0,1.0
2024_20,ZHO,Kick Sauber,19.0,15.0,True,Lapped,0.0,4.0
2024_20,LAW,RB,12.0,16.0,True,Lapped,0.0,-4.0
2024_20,PER,Red Bull Racing,18.0,17.0,True,Lapped,0.0,1.0
2024_20,ALO,Aston Martin,13.0,18.0,False,Retired,0.0,
2024_20,TSU,RB,11.0,19.0,False,Retired,0.0,
2024_20,ALB,Williams,9.0,20.0,False,Retired,0.0,
2024_21,VER,Red Bull Racing,17.0,1.0,True,Finished,26.0,16.0
2024_21,OCO,Alpine,4.0,2.0,True,Finished,18.0,2.0
2024_21,GAS,Alpine,13.0,3.0,True,Finished,15.0,10.0
2024_21,RUS,Mercedes,2.0,4.0,True,Finished,12.0,-2.0
2024_21,LEC,Ferrari,6.0,5.0,True,Finished,10.0,1.0
2024_21,NOR,McLaren,1.0,6.0,True,Finished,8.0,-5.0
2024_21,PIA,McLaren,8.0,7.0,True,Finished,4.0,1.0
2024_21,TSU,RB,3.0,8.0,True,Finished,6.0,-5.0
2024_21,LAW,RB,5.0,9.0,True,Finished,2.0,-4.0
2024_21,HAM,Mercedes,14.0,10.0,True,Finished,1.0,4.0
2024_21,PER,Red Bull Racing,12.0,11.0,True,Finished,0.0,1.0
2024_21,BEA,Haas F1 Team,15.0,12.0,True,Finished,0.0,3.0
2024_21,BOT,Kick Sauber,11.0,13.0,True,Finished,0.0,-2.0
2024_21,ALO,Aston Martin,9.0,14.0,True,Finished,0.0,-5.0
2024_21,ZHO,Kick Sauber,19.0,15.0,True,Finished,0.0,4.0
2024_21,SAI,Ferrari,20.0,16.0,False,Retired,0.0,
2024_21,COL,Williams,16.0,17.0,False,Retired,0.0,
2024_21,HUL,Haas F1 Team,18.0,18.0,False,Disqualified,0.0,
2024_21,STR,Aston Martin,10.0,19.0,False,Did not start,0.0,
2024_21,ALB,Williams,7.0,,False,Did not start,0.0,
2024_22,RUS,Mercedes,1.0,1.0,True,Finished,25.0,0.0
2024_22,HAM,Mercedes,10.0,2.0,True,Finished,18.0,8.0
2024_22,SAI,Ferrari,2.0,3.0,True,Finished,15.0,-1.0
2024_22,LEC,Ferrari,4.0,4.0,True,Finished,12.0,0.0
2024_22,VER,Red Bull Racing,5.0,5.0,True,Finished,10.0,0.0
2024_22,NOR,McLaren,6.0,6.0,True,Finished,9.0,0.0
2024_22,PIA,McLaren,8.0,7.0,True,Finished,6.0,1.0
2024_22,HUL,Haas F1 Team,9.0,8.0,True,Finished,4.0,1.0
2024_22,TSU,RB,7.0,9.0,True,Finished,2.0,-2.0
2024_22,PER,Red Bull Racing,15.0,10.0,True,Finished,1.0,5.0
2024_22,ALO,Aston Martin,16.0,11.0,True,Finished,0.0,5.0
2024_22,MAG,Haas F1 Team,12.0,12.0,True,Finished,0.0,0.0
2024_22,ZHO,Kick Sauber,13.0,13.0,True,Finished,0.0,0.0
2024_22,COL,Williams,20.0,14.0,True,Finished,0.0,6.0
2024_22,STR,Aston Martin,18.0,15.0,True,Finished,0.0,3.0
2024_22,LAW,RB,14.0,16.0,True,Finished,0.0,-2.0
2024_22,OCO,Alpine,11.0,17.0,True,Lapped,0.0,-6.0
2024_22,BOT,Kick Sauber,19.0,18.0,True,Lapped,0.0,1.0
2024_22,ALB,Williams,17.0,19.0,False,Retired,0.0,
2024_22,GAS,Alpine,3.0,20.0,False,Retired,0.0,
2024_23,VER,Red Bull Racing,2.0,1.0,True,Finished,25.0,1.0
2024_23,LEC,Ferrari,5.0,2.0,True,Finished,18.0,3.0
2024_23,PIA,McLaren,4.0,3.0,True,Finished,15.0,1.0
2024_23,RUS,Mercedes,1.0,4.0,True,Finished,12.0,-3.0
2024_23,GAS,Alpine,11.0,5.0,True,Finished,10.0,6.0
2024_23,SAI,Ferrari,7.0,6.0,True,Finished,8.0,1.0
2024_23,ALO,Aston Martin,8.0,7.0,True,Finished,6.0,1.0
2024_23,ZHO,Kick Sauber,12.0,8.0,True,Finished,4.0,4.0
2024_23,MAG,Haas F1 Team,10.0,9.0,True,Finished,2.0,1.0
2024_23,NOR,McLaren,3.0,10.0,True,Finished,2.0,-7.0
2024_23,BOT,Kick Sauber,13.0,11.0,True,Finished,0.0,2.0
2024_23,HAM,Mercedes,6.0,12.0,True,Finished,0.0,-6.0
2024_23,TSU,RB,14.0,13.0,True,Finished,0.0,1.0
2024_23,LAW,RB,17.0,14.0,True,Finished,0.0,3.0
2024_23,ALB,Williams,16.0,15.0,True,Lapped,0.0,1.0
2024_23,HUL,Haas F1 Team,18.0,16.0,False,Retired,0.0,
2024_23,PER,Red Bull Racing,9.0,17.0,False,Retired,0.0,
2024_23,STR,Aston Martin,15.0,18.0,False,Retired,0.0,
2024_23,OCO,Alpine,20.0,19.0,False,Retired,0.0,
2024_23,COL,Williams,19.0,20.0,False,Retired,0.0,
2024_24,NOR,McLaren,1.0,1.0,True,Finished,25.0,0.0
2024_24,SAI,Ferrari,3.0,2.0,True,Finished,18.0,1.0
2024_24,LEC,Ferrari,19.0,3.0,True,Finished,15.0,16.0
2024_24,HAM,Mercedes,16.0,4.0,True,Finished,12.0,12.0
2024_24,RUS,Mercedes,6.0,5.0,True,Finished,10.0,1.0
2024_24,VER,Red Bull Racing,4.0,6.0,True,Finished,8.0,-2.0
2024_24,GAS,Alpine,5.0,7.0,True,Finished,6.0,-2.0
2024_24,HUL,Haas F1 Team,7.0,8.0,True,Finished,4.0,-1.0
2024_24,ALO,Aston Martin,8.0,9.0,True,Finished,2.0,-1.0
2024_24,PIA,McLaren,2.0,10.0,True,Finished,1.0,-8.0
2024_24,ALB,Williams,18.0,11.0,True,Lapped,0.0,7.0
2024_24,STR,Aston Martin,13.0,12.0,True,Lapped,0.0,1.0
2024_24,TSU,RB,11.0,13.0,True,Lapped,0.0,-2.0
2024_24,ZHO,Kick Sauber,15.0,14.0,True,Lapped,0.0,1.0
2024_24,DOO,Alpine,17.0,15.0,True,Lapped,0.0,2.0
2024_24,MAG,Haas F1 Team,14.0,16.0,True,Lapped,0.0,-2.0
2024_24,LAW,RB,12.0,17.0,True,Retired,0.0,-5.0
2024_24,BOT,Kick Sauber,9.0,18.0,False,Retired,0.0,
2024_24,COL,Williams,20.0,19.0,False,Retired,0.0,
2024_24,PER,Red Bull Racing,10.0,20.0,False,Retired,0.0,
2025_01,NOR,McLaren,1.0,1.0,True,Finished,25.0,0.0
2025_01,VER,Red Bull Racing,3.0,2.0,True,Finished,18.0,1.0
2025_01,RUS,Mercedes,4.0,3.0,True,Finished,15.0,1.0
2025_01,ANT,Mercedes,16.0,4.0,True,Finished,12.0,12.0
2025_01,ALB,Williams,6.0,5.0,True,Finished,10.0,1.0
2025_01,STR,Aston Martin,13.0,6.0,True,Finished,8.0,7.0
2025_01,HUL,Kick Sauber,17.0,7.0,True,Finished,6.0,10.0
2025_01,LEC,Ferrari,7.0,8.0,True,Finished,4.0,-1.0
2025_01,PIA,McLaren,2.0,9.0,True,Finished,2.0,-7.0
2025_01,HAM,Ferrari,8.0,10.0,True,Finished,1.0,-2.0
2025_01,GAS,Alpine,9.0,11.0,True,Finished,0.0,-2.0
2025_01,TSU,Racing Bulls,5.0,12.0,True,Finished,0.0,-7.0
2025_01,OCO,Haas F1 Team,19.0,13.0,True,Finished,0.0,6.0
2025_01,BEA,Haas F1 Team,20.0,14.0,True,Finished,0.0,6.0
2025_01,LAW,Red Bull Racing,18.0,15.0,False,Retired,0.0,
2025_01,BOR,Kick Sauber,15.0,16.0,False,Retired,0.0,
2025_01,ALO,Aston Martin,12.0,17.0,False,Retired,0.0,
2025_01,SAI,Williams,10.0,18.0,False,Retired,0.0,
2025_01,HAD,Racing Bulls,11.0,19.0,False,Retired,0.0,
2025_01,DOO,Alpine,14.0,20.0,False,Retired,0.0,
2025_02,PIA,McLaren,1.0,1.0,True,Finished,25.0,0.0
2025_02,NOR,McLaren,3.0,2.0,True,Finished,18.0,1.0
2025_02,RUS,Mercedes,2.0,3.0,True,Finished,15.0,-1.0
2025_02,VER,Red Bull Racing,4.0,4.0,True,Finished,12.0,0.0
2025_02,LEC,Ferrari,6.0,5.0,False,Disqualified,0.0,
2025_02,HAM,Ferrari,5.0,6.0,False,Disqualified,0.0,
2025_02,OCO,Haas F1 Team,11.0,7.0,True,Finished,10.0,4.0
2025_02,ANT,Mercedes,8.0,8.0,True,Finished,8.0,0.0
2025_02,ALB,Williams,10.0,9.0,True,Finished,6.0,1.0
2025_02,BEA,Haas F1 Team,17.0,10.0,True,Finished,4.0,7.0
2025_02,GAS,Alpine,16.0,11.0,False,Disqualified,0.0,
2025_02,STR,Aston Martin,14.0,12.0,True,Finished,2.0,2.0
2025_02,SAI,Williams,15.0,13.0,True,Finished,1.0,2.0
2025_02,DOO,Alpine,18.0,14.0,True,Finished,0.0,4.0
2025_02,HAD,Racing Bulls,7.0,15.0,True,Finished,0.0,-8.0
2025_02,LAW,Red Bull Racing,20.0,16.0,True,Finished,0.0,4.0
2025_02,BOR,Kick Sauber,19.0,17.0,True,Lapped,0.0,2.0
2025_02,HUL,Kick Sauber,12.0,18.0,True,Lapped,0.0,-6.0
2025_02,TSU,Racing Bulls,9.0,19.0,True,Lapped,0.0,-10.0
2025_02,ALO,Aston Martin,13.0,20.0,False,Retired,0.0,
2025_03,VER,Red Bull Racing,1.0,1.0,True,Finished,25.0,0.0
2025_03,NOR,McLaren,2.0,2.0,True,Finished,18.0,0.0
2025_03,PIA,McLaren,3.0,3.0,True,Finished,15.0,0.0
2025_03,LEC,Ferrari,4.0,4.0,True,Finished,12.0,0.0
2025_03,RUS,Mercedes,5.0,5.0,True,Finished,10.0,0.0
2025_03,ANT,Mercedes,6.0,6.0,True,Finished,8.0,0.0
2025_03,HAM,Ferrari,8.0,7.0,True,Finished,6.0,1.0
2025_03,HAD,Racing Bulls,7.0,8.0,True,Finished,4.0,-1.0
2025_03,ALB,Williams,9.0,9.0,True,Finished,2.0,0.0
2025_03,BEA,Haas F1 Team,10.0,10.0,True,Finished,1.0,0.0
2025_03,ALO,Aston Martin,12.0,11.0,True,Finished,0.0,1.0
2025_03,TSU,Red Bull Racing,14.0,12.0,True,Finished,0.0,2.0
2025_03,GAS,Alpine,11.0,13.0,True,Finished,0.0,-2.0
2025_03,SAI,Williams,15.0,14.0,True,Finished,0.0,1.0
2025_03,DOO,Alpine,19.0,15.0,True,Finished,0.0,4.0
2025_03,HUL,Kick Sauber,16.0,16.0,True,Finished,0.0,0.0
2025_03,LAW,Racing Bulls,13.0,17.0,True,Finished,0.0,-4.0
2025_03,OCO,Haas F1 Team,18.0,18.0,True,Finished,0.0,0.0
2025_03,BOR,Kick Sauber,17.0,19.0,True,Finished,0.0,-2.0
2025_03,STR,Aston Martin,20.0,20.0,True,Lapped,0.0,0.0
2025_04,PIA,McLaren,1.0,1.0,True,Finished,25.0,0.0
2025_04,RUS,Mercedes,3.0,2.0,True,Finished,18.0,1.0
2025_04,NOR,McLaren,6.0,3.0,True,Finished,15.0,3.0
2025_04,LEC,Ferrari,2.0,4.0,True,Finished,12.0,-2.0
2025_04,HAM,Ferrari,9.0,5.0,True,Finished,10.0,4.0
2025_04,VER,Red Bull Racing,7.0,6.0,True,Finished,8.0,1.0
2025_04,GAS,Alpine,4.0,7.0,True,Finished,6.0,-3.0
2025_04,OCO,Haas F1 Team,14.0,8.0,True,Finished,4.0,6.0
2025_04,TSU,Red Bull Racing,10.0,9.0,True,Finished,2.0,1.0
2025_04,BEA,Haas F1 Team,20.0,10.0,True,Finished,1.0,10.0
2025_04,ANT,Mercedes,5.0,11.0,True,Finished,0.0,-6.0
2025_04,ALB,Williams,15.0,12.0,True,Finished,0.0,3.0
2025_04,LAW,Racing Bulls,17.0,13.0,True,Finished,0.0,4.0
2025_04,DOO,Alpine,11.0,14.0,True,Finished,0.0,-3.0
2025_04,HUL,Kick Sauber,16.0,15.0,False,Disqualified,0.0,
2025_04,HAD,Racing Bulls,12.0,16.0,True,Finished,0.0,-4.0
2025_04,ALO,Aston Martin,13.0,17.0,True,Finished,0.0,-4.0
2025_04,STR,Aston Martin,19.0,18.0,True,Finished,0.0,1.0
2025_04,BOR,Kick Sauber,18.0,19.0,True,Finished,0.0,-1.0
2025_04,SAI,Williams,8.0,20.0,False,Retired,0.0,
2025_05,PIA,McLaren,2.0,1.0,True,Finished,25.0,1.0
2025_05,VER,Red Bull Racing,1.0,2.0,True,Finished,18.0,-1.0
2025_05,LEC,Ferrari,4.0,3.0,True,Finished,15.0,1.0
2025_05,NOR,McLaren,10.0,4.0,True,Finished,12.0,6.0
2025_05,RUS,Mercedes,3.0,5.0,True,Finished,10.0,-2.0
2025_05,ANT,Mercedes,5.0,6.0,True,Finished,8.0,-1.0
2025_05,HAM,Ferrari,7.0,7.0,True,Finished,6.0,0.0
2025_05,SAI,Williams,6.0,8.0,True,Finished,4.0,-2.0
2025_05,ALB,Williams,11.0,9.0,True,Finished,2.0,2.0
2025_05,HAD,Racing Bulls,14.0,10.0,True,Finished,1.0,4.0
2025_05,LAW,Racing Bulls,12.0,11.0,True,Finished,0.0,1.0
2025_05,ALO,Aston Martin,13.0,12.0,True,Finished,0.0,1.0
2025_05,BEA,Haas F1 Team,15.0,13.0,True,Finished,0.0,2.0
2025_05,OCO,Haas F1 Team,19.0,14.0,True,Finished,0.0,5.0
2025_05,HUL,Kick Sauber,18.0,15.0,True,Lapped,0.0,3.0
2025_05,STR,Aston Martin,16.0,16.0,True,Lapped,0.0,0.0
2025_05,DOO,Alpine,17.0,17.0,True,Lapped,0.0,0.0
2025_05,BOR,Kick Sauber,20.0,18.0,True,Lapped,0.0,2.0
2025_05,GAS,Alpine,9.0,19.0,False,Retired,0.0,
2025_05,TSU,Red Bull Racing,8.0,20.0,False,Retired,0.0,
2025_06,PIA,McLaren,4.0,1.0,True,Finished,25.0,3.0
2025_06,NOR,McLaren,2.0,2.0,True,Finished,18.0,0.0
2025_06,RUS,Mercedes,5.0,3.0,True,Finished,15.0,2.0
2025_06,VER,Red Bull Racing,1.0,4.0,True,Finished,12.0,-3.0
2025_06,ALB,Williams,7.0,5.0,True,Finished,10.0,2.0
2025_06,ANT,Mercedes,3.0,6.0,True,Finished,8.0,-3.0
2025_06,LEC,Ferrari,8.0,7.0,True,Finished,6.0,1.0
2025_06,HAM,Ferrari,12.0,8.0,True,Finished,4.0,4.0
2025_06,SAI,Williams,6.0,9.0,True,Finished,2.0,-3.0
2025_06,TSU,Red Bull Racing,10.0,10.0,True,Finished,1.0,0.0
2025_06,HAD,Racing Bulls,11.0,11.0,True,Finished,0.0,0.0
2025_06,OCO,Haas F1 Team,9.0,12.0,True,Finished,0.0,-3.0
2025_06,GAS,Alpine,20.0,13.0,True,Finished,0.0,7.0
2025_06,HUL,Kick Sauber,16.0,14.0,True,Lapped,0.0,2.0
2025_06,ALO,Aston Martin,17.0,15.0,True,Lapped,0.0,2.0
2025_06,STR,Aston Martin,18.0,16.0,True,Lapped,0.0,2.0
2025_06,LAW,Racing Bulls,15.0,17.0,False,Retired,0.0,
2025_06,BOR,Kick Sauber,13.0,18.0,False,Retired,0.0,
2025_06,BEA,Haas F1 Team,19.0,19.0,False,Retired,0.0,
2025_06,DOO,Alpine,14.0,20.0,False,Retired,0.0,
2025_07,VER,Red Bull Racing,2.0,1.0,True,Finished,25.0,1.0
2025_07,NOR,McLaren,4.0,2.0,True,Finished,18.0,2.0
2025_07,PIA,McLaren,1.0,3.0,True,Finished,15.0,-2.0
2025_07,HAM,Ferrari,12.0,4.0,True,Finished,12.0,8.0
2025_07,ALB,Williams,7.0,5.0,True,Finished,10.0,2.0
2025_07,LEC,Ferrari,11.0,6.0,True,Finished,8.0,5.0
2025_07,RUS,Mercedes,3.0,7.0,True,Finished,6.0,-4.0
2025_07,SAI,Williams,6.0,8.0,True,Finished,4.0,-2.0
2025_07,HAD,Racing Bulls,9.0,9.0,True,Finished,2.0,0.0
2025_07,TSU,Red Bull Racing,20.0,10.0,True,Finished,1.0,10.0
2025_07,ALO,Aston Martin,5.0,11.0,True,Finished,0.0,-6.0
2025_07,HUL,Kick Sauber,17.0,12.0,True,Finished,0.0,5.0
2025_07,GAS,Alpine,10.0,13.0,True,Finished,0.0,-3.0
2025_07,LAW,Racing Bulls,15.0,14.0,True,Finished,0.0,1.0
2025_07,STR,Aston Martin,8.0,15.0,True,Finished,0.0,-7.0
2025_07,COL,Alpine,16.0,16.0,True,Finished,0.0,0.0
2025_07,BEA,Haas F1 Team,19.0,17.0,True,Finished,0.0,2.0
2025_07,BOR,Kick Sauber,14.0,18.0,True,Finished,0.0,-4.0
2025_07,ANT,Mercedes,13.0,19.0,False,Retired,0.0,
2025_07,OCO,Haas F1 Team,18.0,20.0,False,Retired,0.0,
2025_08,NOR,McLaren,1.0,1.0,True,Finished,25.0,0.0
2025_08,LEC,Ferrari,2.0,2.0,True,Finished,18.0,0.0
2025_08,PIA,McLaren,3.0,3.0,True,Finished,15.0,0.0
2025_08,VER,Red Bull Racing,4.0,4.0,True,Finished,12.0,0.0
2025_08,HAM,Ferrari,7.0,5.0,True,Finished,10.0,2.0
2025_08,HAD,Racing Bulls,5.0,6.0,True,Lapped,8.0,-1.0
2025_08,OCO,Haas F1 Team,8.0,7.0,True,Lapped,6.0,1.0
2025_08,LAW,Racing Bulls,9.0,8.0,True,Lapped,4.0,1.0
2025_08,ALB,Williams,10.0,9.0,True,Lapped,2.0,1.0
2025_08,SAI,Williams,11.0,10.0,True,Lapped,1.0,1.0
2025_08,RUS,Mercedes,14.0,11.0,True,Lapped,0.0,3.0
2025_08,BEA,Haas F1 Team,20.0,12.0,True,Lapped,0.0,8.0
2025_08,COL,Alpine,18.0,13.0,True,Lapped,0.0,5.0
2025_08,BOR,Kick Sauber,16.0,14.0,True,Lapped,0.0,2.0
2025_08,STR,Aston Martin,19.0,15.0,True,Lapped,0.0,4.0
2025_08,HUL,Kick Sauber,13.0,16.0,True,Lapped,0.0,-3.0
2025_08,TSU,Red Bull Racing,12.0,17.0,True,Lapped,0.0,-5.0
2025_08,ANT,Mercedes,15.0,18.0,True,Lapped,0.0,-3.0
2025_08,ALO,Aston Martin,6.0,19.0,False,Retired,0.0,
2025_08,GAS,Alpine,17.0,20.0,False,Retired,0.0,
2025_09,PIA,McLaren,1.0,1.0,True,Finished,25.0,0.0
2025_09,NOR,McLaren,2.0,2.0,True,Finished,18.0,0.0
2025_09,LEC,Ferrari,7.0,3.0,True,Finished,15.0,4.0
2025_09,RUS,Mercedes,4.0,4.0,True,Finished,12.0,0.0
2025_09,VER,Red Bull Racing,3.0,5.0,True,Finished,1.0,-2.0
2025_09,HUL,Kick Sauber,15.0,6.0,True,Finished,10.0,9.0
2025_09,HAM,Ferrari,5.0,7.0,True,Finished,8.0,-2.0
2025_09,HAD,Racing Bulls,9.0,8.0,True,Finished,6.0,1.0
2025_09,GAS,Alpine,8.0,9.0,True,Finished,4.0,-1.0
2025_09,ALO,Aston Martin,10.0,10.0,True,Finished,2.0,0.0
2025_09,LAW,Racing Bulls,13.0,11.0,True,Finished,0.0,2.0
2025_09,BOR,Kick Sauber,12.0,12.0,True,Finished,0.0,0.0
2025_09,BEA,Haas F1 Team,14.0,13.0,True,Finished,0.0,1.0
2025_09,TSU,Red Bull Racing,19.0,14.0,True,Finished,0.0,5.0
2025_09,SAI,Williams,17.0,15.0,True,Finished,0.0,2.0
2025_09,COL,Alpine,18.0,16.0,True,Finished,0.0,2.0
2025_09,OCO,Haas F1 Team,16.0,17.0,True,Finished,0.0,-1.0
2025_09,ANT,Mercedes,6.0,18.0,False,Retired,0.0,
2025_09,ALB,Williams,11.0,19.0,False,Retired,0.0,
2025_10,RUS,Mercedes,1.0,1.0,True,Finished,25.0,0.0
2025_10,VER,Red Bull Racing,2.0,2.0,True,Finished,18.0,0.0
2025_10,ANT,Mercedes,4.0,3.0,True,Finished,15.0,1.0
2025_10,PIA,McLaren,3.0,4.0,True,Finished,12.0,-1.0
2025_10,LEC,Ferrari,8.0,5.0,True,Finished,10.0,3.0
2025_10,HAM,Ferrari,5.0,6.0,True,Finished,8.0,-1.0
2025_10,ALO,Aston Martin,6.0,7.0,True,Finished,6.0,-1.0
2025_10,HUL,Kick Sauber,11.0,8.0,True,Finished,4.0,3.0
2025_10,OCO,Haas F1 Team,14.0,9.0,True,Lapped,2.0,5.0
2025_10,SAI,Williams,16.0,10.0,True,Lapped,1.0,6.0
2025_10,BEA,Haas F1 Team,13.0,11.0,True,Lapped,0.0,2.0
2025_10,TSU,Red Bull Racing,18.0,12.0,True,Lapped,0.0,6.0
2025_10,COL,Alpine,10.0,13.0,True,Lapped,0.0,-3.0
2025_10,BOR,Kick Sauber,15.0,14.0,True,Lapped,0.0,1.0
2025_10,GAS,Alpine,20.0,15.0,True,Lapped,0.0,5.0
2025_10,HAD,Racing Bulls,12.0,16.0,True,Lapped,0.0,-4.0
2025_10,STR,Aston Martin,17.0,17.0,True,Lapped,0.0,0.0
2025_10,NOR,McLaren,7.0,18.0,True,Retired,0.0,-11.0
2025_10,LAW,Racing Bulls,19.0,19.0,False,Retired,0.0,
2025_10,ALB,Williams,9.0,20.0,False,Retired,0.0,
2025_11,NOR,McLaren,1.0,1.0,True,Finished,25.0,0.0
2025_11,PIA,McLaren,3.0,2.0,True,Finished,18.0,1.0
2025_11,LEC,Ferrari,2.0,3.0,True,Finished,15.0,-1.0
2025_11,HAM,Ferrari,4.0,4.0,True,Finished,12.0,0.0
2025_11,RUS,Mercedes,5.0,5.0,True,Finished,10.0,0.0
2025_11,LAW,Racing Bulls,6.0,6.0,True,Finished,8.0,0.0
2025_11,ALO,Aston Martin,11.0,7.0,True,Lapped,6.0,4.0
2025_11,BOR,Kick Sauber,8.0,8.0,True,Lapped,4.0,0.0
2025_11,HUL,Kick Sauber,20.0,9.0,True,Lapped,2.0,11.0
2025_11,OCO,Haas F1 Team,17.0,10.0,True,Lapped,1.0,7.0
2025_11,BEA,Haas F1 Team,15.0,11.0,True,Lapped,0.0,4.0
2025_11,HAD,Racing Bulls,13.0,12.0,True,Lapped,0.0,1.0
2025_11,GAS,Alpine,10.0,13.0,True,Lapped,0.0,-3.0
2025_11,STR,Aston Martin,16.0,14.0,True,Lapped,0.0,2.0
2025_11,COL,Alpine,14.0,15.0,True,Lapped,0.0,-1.0
2025_11,TSU,Red Bull Racing,18.0,16.0,True,Lapped,0.0,2.0
2025_11,ALB,Williams,12.0,17.0,False,Retired,0.0,
2025_11,VER,Red Bull Racing,7.0,18.0,False,Retired,0.0,
2025_11,ANT,Mercedes,9.0,19.0,False,Retired,0.0,
2025_11,SAI,Williams,19.0,20.0,False,Did not start,0.0,
2025_12,NOR,McLaren,3.0,1.0,True,Finished,25.0,2.0
2025_12,PIA,McLaren,2.0,2.0,True,Finished,18.0,0.0
2025_12,HUL,Kick Sauber,19.0,3.0,True,Finished,15.0,16.0
2025_12,HAM,Ferrari,5.0,4.0,True,Finished,12.0,1.0
2025_12,VER,Red Bull Racing,1.0,5.0,True,Finished,10.0,-4.0
2025_12,GAS,Alpine,8.0,6.0,True,Finished,8.0,2.0
2025_12,STR,Aston Martin,17.0,7.0,True,Finished,6.0,10.0
2025_12,ALB,Williams,13.0,8.0,True,Finished,4.0,5.0
2025_12,ALO,Aston Martin,7.0,9.0,True,Finished,2.0,-2.0
2025_12,RUS,Mercedes,4.0,10.0,True,Finished,1.0,-6.0
2025_12,BEA,Haas F1 Team,18.0,11.0,True,Finished,0.0,7.0
2025_12,SAI,Williams,9.0,12.0,True,Finished,0.0,-3.0
2025_12,OCO,Haas F1 Team,14.0,13.0,True,Finished,0.0,1.0
2025_12,LEC,Ferrari,6.0,14.0,True,Finished,0.0,-8.0
2025_12,TSU,Red Bull Racing,11.0,15.0,True,Lapped,0.0,-4.0
2025_12,ANT,Mercedes,10.0,16.0,False,Retired,0.0,
2025_12,HAD,Racing Bulls,12.0,17.0,False,Retired,0.0,
2025_12,BOR,Kick Sauber,16.0,18.0,False,Retired,0.0,
2025_12,LAW,Racing Bulls,15.0,19.0,False,Retired,0.0,
2025_12,COL,Alpine,20.0,20.0,False,Did not start,0.0,
2025_13,PIA,McLaren,2.0,1.0,True,Finished,25.0,1.0
2025_13,NOR,McLaren,1.0,2.0,True,Finished,18.0,-1.0
2025_13,LEC,Ferrari,3.0,3.0,True,Finished,15.0,0.0
2025_13,VER,Red Bull Racing,4.0,4.0,True,Finished,12.0,0.0
2025_13,RUS,Mercedes,6.0,5.0,True,Finished,10.0,1.0
2025_13,ALB,Williams,5.0,6.0,True,Finished,8.0,-1.0
2025_13,HAM,Ferrari,18.0,7.0,True,Finished,6.0,11.0
2025_13,LAW,Racing Bulls,9.0,8.0,True,Finished,4.0,1.0
2025_13,BOR,Kick Sauber,10.0,9.0,True,Finished,2.0,1.0
2025_13,GAS,Alpine,13.0,10.0,True,Finished,1.0,3.0
2025_13,BEA,Haas F1 Team,12.0,11.0,True,Finished,0.0,1.0
2025_13,HUL,Kick Sauber,14.0,12.0,True,Finished,0.0,2.0
2025_13,TSU,Red Bull Racing,7.0,13.0,True,Finished,0.0,-6.0
2025_13,STR,Aston Martin,16.0,14.0,True,Finished,0.0,2.0
2025_13,OCO,Haas F1 Team,11.0,15.0,True,Finished,0.0,-4.0
2025_13,ANT,Mercedes,19.0,16.0,True,Finished,0.0,3.0
2025_13,ALO,Aston Martin,20.0,17.0,True,Finished,0.0,3.0
2025_13,SAI,Williams,17.0,18.0,True,Finished,0.0,-1.0
2025_13,COL,Alpine,15.0,19.0,True,Finished,0.0,-4.0
2025_13,HAD,Racing Bulls,8.0,20.0,True,Lapped,0.0,-12.0
2025_14,NOR,McLaren,3.0,1.0,True,Finished,25.0,2.0
2025_14,PIA,McLaren,2.0,2.0,True,Finished,18.0,0.0
2025_14,RUS,Mercedes,4.0,3.0,True,Finished,15.0,1.0
2025_14,LEC,Ferrari,1.0,4.0,True,Finished,12.0,-3.0
2025_14,ALO,Aston Martin,5.0,5.0,True,Finished,10.0,0.0
2025_14,BOR,Kick Sauber,7.0,6.0,True,Finished,8.0,1.0
2025_14,STR,Aston Martin,6.0,7.0,True,Finished,6.0,-1.0
2025_14,LAW,Racing Bulls,9.0,8.0,True,Finished,4.0,1.0
2025_14,VER,Red Bull Racing,8.0,9.0,True,Finished,2.0,-1.0
2025_14,ANT,Mercedes,15.0,10.0,True,Lapped,1.0,5.0
2025_14,HAD,Racing Bulls,10.0,11.0,True,Lapped,0.0,-1.0
2025_14,HAM,Ferrari,12.0,12.0,True,Lapped,0.0,0.0
2025_14,HUL,Kick Sauber,18.0,13.0,True,Lapped,0.0,5.0
2025_14,SAI,Williams,13.0,14.0,True,Lapped,0.0,-1.0
2025_14,ALB,Williams,19.0,15.0,True,Lapped,0.0,4.0
2025_14,OCO,Haas F1 Team,17.0,16.0,True,Lapped,0.0,1.0
